-2.6571,49.6183,5.7874
0.21497,-9.2162,-6.3895
1.8374,-56.2447,1.7228
-1.2157,46.3075,-2.2736
-0.25179,-18.9914,-6.3338
-1.5602,16.2289,-0.0692
1.9373,-89.9133,2.3435
-2.207,-1.718,3.8857
2.4611,-37.3959,5.0833
-1.3645,-87.0576,-1.3394
-2.7614,15.8173,6.0729
2.1172,-30.5213,3.3983
-0.95235,-91.6946,-3.7917
-0.68287,73.2613,-5.0735
-2.9829,-65.7244,6.4578
2.0793,-97.4338,3.184
-0.2093,66.3247,-6.3973
2.5149,1.4106,5.2974
2.1283,13.5314,3.4601
1.7213,-37.4558,0.9809
-2.4656,38.9165,5.1016
1.519,-20.6139,-0.3388
-0.96393,-89.1282,-3.7297
-0.78624,-26.6288,-4.6206
-1.3561,82.8777,-1.3935
1.0062,-14.8933,-3.4992
0.78603,20.0244,-4.6216
3.0191,52.8662,6.491
1.3754,76.1324,-1.2698
-3.0747,14.3071,6.5254
2.9632,6.726,6.4362
-2.7475,12.939,6.0388
-1.7082,-11.8843,0.896
-2.5201,-74.5769,5.3173
1.8952,-49.0234,2.0845
-0.00044947,4.5991,-6.54
-3.0184,75.4027,6.4904
-0.25068,95.9878,-6.3356
0.43652,74.8609,-5.9267
-1.624,-76.4881,0.3481
-2.1903,-88.1012,3.7973
-1.8837,73.6484,2.0129
1.702,86.3742,0.8553
-2.6342,-86.0217,5.7161
2.999,4.3403,6.4736
1.8077,-38.0491,1.5347
-2.3969,-2.9144,4.809
-0.53233,83.1682,-5.6351
-2.1397,-59.2784,3.5231
-2.1986,91.5393,3.8411
1.5625,-58.7096,-0.0542
1.0411,-56.0873,-3.3043
-0.31856,88.0749,-6.211
0.51484,-70.4546,-5.6922
0.81387,-63.1395,-4.491
-2.6208,-57.2145,5.6728
0.1661,33.3409,-6.45
-0.25762,-56.9083,-6.3242
-1.7576,78.0177,1.2143
-1.2469,-49.9879,-2.0816
2.492,-76.0544,5.2081
1.038,-34.5055,-3.3221
-1.0927,65.0976,-3.0091
0.31549,28.9555,-6.2172
2.1685,18.9998,3.6804
-1.0619,-57.7183,-3.1861
0.78972,-47.3877,-4.6045
2.9886,-67.7288,6.4636
1.8507,84.8866,1.8065
-0.21169,22.713,-6.394
-0.56242,93.8449,-5.5326
0.96258,54.282,-3.737
-0.53297,-70.1859,-5.6329
-0.035696,69.7389,-6.5358
1.1171,-10.8144,-2.8666
-0.018363,-68.7744,-6.5389
1.2432,-59.0616,-2.1042
1.1145,-75.0983,-2.8818
0.59987,54.5837,-5.3982
0.50003,36.7868,-5.7393
-0.45677,-44.6389,-5.8695
3.0036,92.9835,6.4778
1.4329,44.9555,-0.899
0.91084,-82.8301,-4.0096
0.17533,70.3085,-6.4397
-1.8222,65.3479,1.627
-1.8447,-4.9009,1.7689
-1.2571,-31.006,-2.0182
2.6889,-93.9758,5.8812
1.3825,-24.7569,-1.224
0.5531,-34.0107,-5.5649
2.2929,70.991,4.3227
0.30222,-91.3173,-6.2436
0.21099,65.0536,-6.395
0.41642,-56.1525,-5.9811
-1.11,-86.9913,-2.9081
-0.7928,-48.2945,-4.5901
-1.5042,-5.5029,-0.4354
-2.5457,-87.3709,5.413
1.9885,-86.3104,2.6531
-1.2715,57.5141,-1.9283
-0.27412,82.0355,-6.2958
0.31838,-14.1565,-6.2113
-0.63427,-87.3407,-5.268
1.3584,43.9847,-1.3788
1.5153,37.8746,-0.3625
-1.5054,-98.026,-0.4277
-0.94184,79.2322,-3.8475
1.5283,-41.2027,-0.2779
-1.9833,-67.4088,2.6221
-2.6654,-12.6043,5.8124
-1.435,-52.5789,-0.8857
-2.2208,-5.8351,3.9579
1.4363,-21.7201,-0.8772
-2.1613,-71.6815,3.6414
2.5416,-29.5164,5.3979
-2.1397,74.3754,3.523
1.9083,46.831,2.1655
-0.04919,-19.6316,-6.5321
2.2783,-63.8327,4.2505
2.6739,64.4072,5.8377
1.1723,-6.1678,-2.5377
2.4375,96.4718,4.9848
-2.9384,64.9546,6.4055
1.001,-10.3442,-3.5279
0.46319,59.5832,-5.8509
0.83414,57.9408,-4.3937
-2.7674,-22.1189,6.0874
-0.50118,32.8144,-5.7357
0.8449,77.0606,-4.3413
0.70062,23.0697,-4.9994
2.3698,53.3727,4.6869
1.5714,-76.8756,0.0037
-1.8593,-76.748,1.8605
2.1455,-23.6852,3.5548
-0.28874,-85.2225,-6.2693
-2.9835,92.2229,6.4584
-2.1464,86.7285,3.5598
-1.654,-84.8892,0.5432
1.0842,-83.1345,-3.0582
-2.751,39.0338,6.0474
-3.1287,-68.6285,6.5395
-1.4165,-36.9542,-1.0048
1.3448,14.3573,-1.4653
0.095461,15.466,-6.5102
-3.1105,-29.5531,6.5368
0.28108,-81.5872,-6.2834
-1.4305,18.1456,-0.9143
-3.1125,-93.8499,6.5372
-0.77467,-66.8969,-4.6738
-1.2175,-46.0051,-2.2626
-1.2113,16.8044,-2.3006
0.24202,58.1341,-6.3494
-0.79973,50.4019,-4.5577
0.95868,10.3878,-3.7579
2.2049,-14.9503,3.8746
0.46747,53.6508,-5.8383
0.24828,96.8541,-6.3395
-2.4782,-39.799,5.1528
-0.7549,-5.4568,-4.7633
-1.7432,-35.8515,1.1216
-1.7162,-95.6484,0.9479
-3.0444,56.77,6.5091
-3.0244,80.5454,6.4952
-1.9063,21.8069,2.1532
0.1437,41.3461,-6.4726
-0.9224,51.7789,-3.9496
0.035033,53.1549,-6.536
-0.86374,85.0035,-4.2484
2.5202,10.343,5.3174
0.1321,-64.1951,-6.483
0.68439,45.592,-5.0672
2.3621,-5.3356,4.6518
1.5847,-63.7903,0.091
-3.0075,-74.1457,6.4813
2.2623,59.3419,4.1704
-1.9629,-65.757,2.4992
1.1031,-20.0211,-2.9483
2.7365,-4.753,6.0107
-0.61427,-61.9953,-5.3444
-1.0237,-11.8039,-3.4019
-2.2746,96.0678,4.2323
-0.37919,60.7684,-6.0754
1.9959,-53.6944,2.6975
0.88755,-48.438,-4.1288
-2.3618,-18.5884,4.6504
-2.7163,-78.0479,5.9573
0.18571,-57.6996,-6.4276
-2.9784,98.824,6.4531
1.5371,96.447,-0.2202
2.8361,-5.6784,6.2372
3.0633,70.5842,6.52
-1.1996,90.3472,-2.3722
-2.4275,-76.5452,4.9423
-3.1372,-39.3687,6.5399
-0.82196,-75.9318,-4.4524
1.3315,91.5028,-1.5502
-1.1166,57.7968,-2.8694
1.0775,-78.0771,-3.097
1.4072,76.5204,-1.0652
-3.1385,-79.6113,6.54
-0.8144,82.9378,-4.4884
3.1352,-65.9012,6.5399
-2.057,-79.3859,3.056
0.66695,-17.622,-5.1386
-1.5345,-59.663,-0.2376
-1.9623,76.7545,2.4956
0.8257,24.4853,-4.4344
0.99443,-64.5831,-3.5642
0.79073,75.2911,-4.5998
-2.0219,29.1148,2.8512
2.4135,-49.8968,4.8818
0.54174,-2.6254,-5.6035
2.1305,-89.6649,3.4725
1.5047,10.9032,-0.4323
-0.44314,55.9445,-5.9083
-0.64926,-28.5542,-5.2093
1.002,-21.1656,-3.5226
-2.0202,-89.141,2.8411
-1.5889,80.3627,0.1183
3.0313,-3.1782,6.5002
-2.2321,2.3333,4.0165
3.1009,52.5138,6.5346
2.9281,85.9761,6.3915
-1.6557,-80.4956,0.5545
-0.5669,-73.7655,-5.5169
1.5995,-30.3794,0.1876
-0.31552,-60.1329,-6.2172
1.4861,-59.3265,-0.5533
1.6849,-51.744,0.7446
0.71461,-30.8456,-4.94
1.3988,-76.5554,-1.1191
-2.0057,-61.2271,2.7552
-0.8762,-19.1213,-4.1861
-1.723,33.8114,0.9914
2.8728,-13.667,6.3051
1.9089,59.6378,2.1694
3.1117,-57.6391,6.5371
-1.0743,52.4684,-3.1153
1.6133,92.2553,0.2777
0.43915,21.7012,-5.9195
-0.84765,-31.2905,-4.3278
0.62824,5.1258,-5.2913
-0.094458,31.1301,-6.5108
-2.9012,-62.0154,6.352
2.6939,16.5959,5.8954
-3.0448,-41.2649,6.5094
-2.8572,58.9463,6.2773
1.3281,7.2723,-1.572
0.54535,-57.8105,-5.5914
-0.54089,3.1641,-5.6064
2.1258,31.9821,3.4463
-0.11827,70.5529,-6.4943
-0.11606,-45.5408,-6.496
1.4526,93.8939,-0.7709
-0.78149,-52.28,-4.6425
-1.6166,-96.2121,0.2997
3.0326,60.5239,6.5012
0.39889,-22.2342,-6.0266
0.95836,98.7416,-3.7596
1.3431,-79.5266,-1.4761
-0.33119,38.559,-6.1846
-1.0496,84.3498,-3.2566
0.83247,86.4371,-4.4018
-0.46546,-39.9021,-5.8443
2.4443,-96.5252,5.0136
-2.2113,91.8325,3.9085
1.3476,-38.7067,-1.4479
2.0615,61.5784,3.0819
2.5714,28.5626,5.5054
0.80855,-76.3058,-4.5162
2.6325,24.7962,5.7106
-1.5231,90.2607,-0.3116
-2.8513,-95.8146,6.2663
-2.5884,3.5686,5.5644
2.3792,-19.5642,4.7297
0.38531,19.6312,-6.0605
-2.67,-21.702,5.8262
-0.91116,-51.0422,-4.0079
-2.4628,-77.5422,5.0904
-1.4627,-46.7215,-0.7056
2.74,-62.7646,6.0196
0.046716,-70.4812,-6.5329
2.6433,85.8923,5.7448
-2.2824,74.3138,4.2707
-3.064,44.4072,6.5203
2.3787,-22.5107,4.7275
-1.5932,-77.6553,0.1467
2.1789,31.9318,3.7363
1.7572,-28.2875,1.2118
-1.9846,-97.9641,2.6299
-2.6018,-34.1066,5.61
-1.2514,1.3142,-2.0534
-0.71248,87.4593,-4.9491
-2.1392,55.942,3.5202
-2.0266,61.0587,2.8786
0.39197,-5.985,-6.044
-0.88209,-25.6451,-4.1564
-0.73593,-48.7387,-4.8475
2.9659,32.1129,6.4393
0.033216,-60.3959,-6.5364
-2.4857,77.6827,5.1831
-0.86105,-9.2573,-4.2617
-2.7345,70.1524,6.0055
-1.3859,82.3839,-1.2026
-2.766,23.1933,6.0842
0.40177,33.654,-6.0192
-1.0339,-92.4411,-3.3448
-1.346,86.2498,-1.4581
1.884,-33.7851,2.0152
1.4918,13.488,-0.5164
-3.0407,-14.8971,6.5067
-2.957,56.8353,6.4289
3.021,37.9888,6.4925
1.7573,19.5957,1.2128
-1.3533,49.251,-1.411
1.2181,-11.4954,-2.2588
-0.50813,-69.8457,-5.7137
0.25316,-60.7279,-6.3315
1.5657,43.132,-0.0336
1.2849,47.2575,-1.8444
0.98449,78.2192,-3.6185
-0.056049,-31.6446,-6.5297
2.9073,-75.0111,6.3613
-1.8308,-69.006,1.6816
1.9327,-86.5267,2.3158
-0.059042,19.6836,-6.5286
-0.8481,37.7118,-4.3256
2.2425,80.1277,4.07
2.8368,80.0094,6.2386
-3.1005,-91.6136,6.5345
2.3304,-11.1199,4.5036
-0.36103,-33.8803,-6.1184
2.7625,42.5683,6.0758
2.7577,6.1912,6.0641
-3.0046,64.0782,6.4787
-1.3352,73.4759,-1.5266
2.2633,10.1265,4.1754
-0.26868,70.0049,-6.3054
-0.95644,-52.3078,-3.7699
-2.8215,-73.0083,6.2079
0.49093,80.8739,-5.7676
1.7038,40.8286,0.8672
-0.48751,91.5713,-5.7781
1.6059,-26.7993,0.2296
0.31802,-55.7141,-6.2121
-1.5334,47.0507,-0.2442
-1.159,-15.5189,-2.6179
1.561,-29.3822,-0.064
-0.33641,-93.213,-6.1734
1.4327,24.2752,-0.9006
-2.3512,-56.9088,4.6013
-1.204,-93.8096,-2.3454
-1.8758,-86.514,1.964
-3.1406,27.2859,6.54
1.9023,-21.1324,2.1283
-1.4908,-43.2343,-0.5228
1.3424,-61.1711,-1.481
0.50316,-50.5055,-5.7295
2.7389,12.9114,6.0168
2.3852,98.5352,4.7564
2.8039,-4.3247,6.1706
-2.3562,-87.1688,4.6246
-0.71211,11.6491,-4.9507
2.6542,86.8617,5.7785
2.0409,-63.2836,2.9622
-0.67162,82.5564,-5.1196
0.2147,-9.7077,-6.3898
-1.3471,24.5548,-1.4506
-1.9995,85.4292,2.7185
1.3444,66.4736,-1.4678
-0.0221,92.6434,-6.5384
2.1571,-77.2205,3.6185
2.7406,37.6729,6.0212
-1.212,72.1309,-2.2968
2.8177,36.3682,6.2
0.39707,-70.0052,-6.0312
3.0549,63.0048,6.5155
2.5901,36.7932,5.5702
-1.2376,46.3595,-2.139
-1.4061,23.0477,-1.0722
-1.289,3.6551,-1.8188
1.5012,48.8042,-0.4548
-0.60658,-67.8143,-5.3733
-3.0008,-78.8243,6.4753
2.7143,23.1099,5.9521
0.83745,-98.6626,-4.3776
-1.7916,-83.7994,1.432
-2.1271,-81.6393,3.4533
-2.2988,-85.6408,4.3516
-1.4524,-91.9867,-0.7727
1.5336,88.9666,-0.2432
-1.7507,20.1131,1.1705
-0.40154,-65.2879,-6.0198
-1.917,-62.1758,2.2194
2.7011,-1.8912,5.9157
1.8619,-63.0402,1.8768
-1.7104,69.9617,0.9099
-0.035895,97.1477,-6.5358
-2.0595,90.0206,3.0702
-0.73931,-10.4733,-4.8326
-0.88033,-71.1066,-4.1653
1.9895,-63.6577,2.659
2.0921,-18.7409,3.2572
-0.49354,6.6508,-5.7595
-0.43783,-99.5157,-5.9231
1.0346,-48.6424,-3.3412
0.57757,-28.4301,-5.4792
0.30193,56.1377,-6.2442
0.36996,-39.6615,-6.0975
-0.24746,84.1837,-6.3408
2.4264,75.8948,4.9377
2.9553,50.461,6.4268
-3.0439,98.4684,6.5088
-0.27795,4.0997,-6.289
-2.5831,57.0209,5.5461
1.3678,9.0803,-1.3184
1.5339,37.4647,-0.2409
0.69928,-83.5317,-5.0051
-0.77282,-19.0061,-4.6823
1.1773,-18.9971,-2.5074
0.34222,23.6531,-6.1607
-0.5186,68.9758,-5.6801
0.32365,62.63,-6.2005
-1.1599,71.8726,-2.6122
-1.7758,-76.9289,1.3317
-2.602,-69.0735,5.6109
1.8987,92.8944,2.106
-1.9051,55.6099,2.1459
-2.9752,-77.2242,6.4497
-1.969,85.0811,2.536
0.31234,-93.7653,-6.2236
2.366,90.0425,4.6695
-0.10807,-13.4197,-6.5018
0.75277,-53.9488,-4.7729
1.2601,96.1985,-1.9995
-2.1142,26.1569,3.3815
0.8909,27.3054,-4.1118
3.0613,-22.6172,6.5189
-1.4971,-8.4383,-0.4813
-2.423,-28.379,4.9227
1.7929,-38.9769,1.4406
1.4494,29.0156,-0.7922
2.1323,4.1221,3.4823
-0.74513,23.849,-4.8069
0.65823,7.1109,-5.1736
1.4458,-24.7373,-0.8151
-2.3767,-26.6155,4.7182
1.9527,79.5408,2.4373
-0.96312,-96.8194,-3.7341
-2.9607,69.9285,6.4333
2.7618,52.5412,6.074
2.9267,-1.4565,6.3896
0.34522,30.4474,-6.1542
2.9728,80.7459,6.447
-2.9842,14.8646,6.4592
1.4412,-69.6659,-0.8451
-2.8307,6.9877,6.2264
-2.8911,-0.0040506,6.3359
-1.82,-4.8019,1.6131
0.96792,-90.2054,-3.7083
2.2513,-92.0983,4.1151
0.88313,1.2869,-4.1512
0.48453,75.8109,-5.7872
-1.9833,-59.7085,2.6217
-2.3125,64.4414,4.4179
1.4787,78.6975,-0.6014
-2.1383,-15.5416,3.5152
0.80995,19.3563,-4.5096
-1.2834,56.4048,-1.8538
-0.74285,96.9542,-4.817
-1.8527,55.9501,1.8196
2.1678,-7.743,3.6767
1.1255,59.431,-2.8171
-1.6614,50.4459,0.5919
2.6393,98.9277,5.7323
2.4062,0.68038,4.85
-3.1046,-96.9827,6.5355
-2.5388,57.392,5.3874
0.33673,43.9038,-6.1727
-1.706,-97.4616,0.8817
-2.3862,26.5956,4.7612
-3.046,88.0532,6.5102
3.1389,-24.3563,6.54
2.4832,18.01,5.1728
2.1052,-3.5308,3.3311
-2.7681,-7.9327,6.0892
-1.1391,82.0321,-2.7366
2.4998,30.2336,5.2388
-1.5956,-53.1951,0.1622
0.30433,-21.4353,-6.2395
1.6009,-21.4854,0.197
-1.4739,-30.6218,-0.6327
2.7286,-25.2294,5.99
-0.10979,-52.3571,-6.5006
0.19634,-57.9757,-6.4143
-1.2868,6.3972,-1.8328
0.047654,-0.1759,-6.5326
2.5855,46.0687,5.5546
2.5115,60.985,5.284
-0.32714,-52.9989,-6.1932
-2.7198,-43.1602,5.9669
-0.4289,-8.9751,-5.9476
3.0119,85.3811,6.485
0.61307,16.736,-5.349
-2.4311,-20.1601,4.9578
2.7827,-57.1351,6.1233
-2.0706,-30.6231,3.1344
0.75517,-12.8529,-4.7621
-0.52887,-42.9607,-5.6465
2.5453,36.5556,5.4112
-2.4865,-83.3043,5.1861
-3.0574,83.7523,6.5169
